customer_id,snapshot_date,sessions_30d,product_views_30d,cart_adds_30d,wishlist_adds_30d,abandoned_carts_30d,email_opens_30d,campaign_clicks_30d,last_visit_days_ago
CUST01435,2025-09-30,0,0,0,0,0,0,0,25
CUST01436,2025-09-30,18,63,5,3,2,5,1,2
CUST01437,2025-09-30,2,10,1,0,1,0,0,58
CUST01438,2025-09-30,0,0,0,0,0,3,0,36
CUST01439,2025-09-30,7,18,2,2,1,1,0,0
CUST01440,2025-09-30,3,13,0,1,0,0,0,1
CUST01441,2025-09-30,1,4,0,0,0,4,2,60
CUST01442,2025-09-30,9,48,2,1,1,3,1,18
CUST01443,2025-09-30,1,5,0,0,0,2,0,9
CUST01444,2025-09-30,2,8,1,0,1,3,1,3
CUST01445,2025-09-30,2,5,1,1,0,8,0,29
CUST01446,2025-09-30,5,27,2,0,1,0,0,21
CUST01447,2025-09-30,13,49,3,2,1,5,0,16
CUST01448,2025-09-30,1,5,0,0,0,0,0,36
CUST01449,2025-09-30,5,14,1,1,1,5,2,0
CUST01450,2025-09-30,2,7,0,0,0,0,0,33
CUST01451,2025-09-30,13,40,2,4,1,6,0,7
CUST01452,2025-09-30,10,52,5,2,1,4,0,18
CUST01453,2025-09-30,7,38,3,1,1,2,1,9
CUST01454,2025-09-30,2,10,0,1,0,4,2,13
CUST01455,2025-09-30,0,0,0,0,0,5,0,60
CUST01456,2025-09-30,7,38,4,2,3,1,0,0
CUST01457,2025-09-30,0,0,0,0,0,2,0,46
CUST01458,2025-09-30,1,5,0,0,0,0,0,0
CUST01459,2025-09-30,4,21,1,1,1,1,0,18
CUST01460,2025-09-30,4,15,1,1,0,0,0,37
CUST01461,2025-09-30,3,17,1,0,1,0,0,35
CUST01462,2025-09-30,3,10,1,0,1,5,0,13
CUST01463,2025-09-30,1,4,0,0,0,4,0,60
CUST01464,2025-09-30,13,53,6,1,3,9,3,7
CUST01465,2025-09-30,16,89,4,1,2,0,0,0
CUST01466,2025-09-30,2,7,1,0,1,3,1,4
CUST01467,2025-09-30,5,16,2,1,0,0,0,17
CUST01468,2025-09-30,4,22,2,1,1,0,0,20
CUST01469,2025-09-30,0,0,0,0,0,4,1,0
CUST01470,2025-09-30,1,4,1,0,1,3,0,60
CUST01471,2025-09-30,8,21,0,0,0,0,0,21
CUST01472,2025-09-30,3,15,1,0,0,2,1,0
CUST01473,2025-09-30,5,24,0,0,0,2,1,9
CUST01474,2025-09-30,8,34,1,1,1,8,0,0
CUST01475,2025-09-30,0,0,0,0,0,0,0,18
CUST01476,2025-09-30,0,0,0,0,0,0,0,29
CUST01477,2025-09-30,3,14,0,0,0,4,2,13
CUST01478,2025-09-30,10,37,4,0,2,3,0,24
CUST01479,2025-09-30,0,0,0,0,0,2,1,9
CUST01480,2025-09-30,3,9,0,0,0,0,0,60
CUST01481,2025-09-30,4,11,1,0,0,2,1,17
CUST01482,2025-09-30,1,3,0,0,0,4,1,44
CUST01483,2025-09-30,5,18,2,1,1,4,0,7
CUST01484,2025-09-30,1,3,0,0,0,0,0,15
CUST01485,2025-09-30,6,17,2,0,1,3,1,17
CUST01486,2025-09-30,5,26,2,1,0,0,0,10
CUST01487,2025-09-30,1,4,0,0,0,4,1,45
CUST01488,2025-09-30,14,72,3,3,1,8,2,3
CUST01489,2025-09-30,9,34,1,1,0,0,0,0
CUST01490,2025-09-30,3,9,1,0,0,0,0,39
CUST01491,2025-09-30,6,24,2,2,0,0,0,16
CUST01492,2025-09-30,10,51,5,0,1,6,0,18
CUST01493,2025-09-30,0,0,0,0,0,0,0,16
CUST01494,2025-09-30,1,6,0,0,0,8,1,56
CUST01495,2025-09-30,0,0,0,0,0,4,0,7
CUST01496,2025-09-30,9,45,3,0,2,7,3,3
CUST01497,2025-09-30,9,24,0,1,0,1,0,14
CUST01498,2025-09-30,14,72,4,4,1,0,0,0
CUST01499,2025-09-30,3,16,0,0,0,0,0,28
CUST01500,2025-09-30,8,38,2,0,1,4,0,18
CUST01501,2025-09-30,6,32,1,1,1,1,0,7
CUST01502,2025-09-30,15,68,1,4,0,6,1,5
CUST01503,2025-09-30,8,35,3,1,2,0,0,16
CUST01504,2025-09-30,0,0,0,0,0,4,1,32
CUST01505,2025-09-30,2,8,1,0,1,6,2,1
CUST01506,2025-09-30,4,15,0,1,0,0,0,32
CUST01507,2025-09-30,5,28,1,0,0,1,0,33
CUST01508,2025-09-30,10,58,1,1,1,10,4,3
CUST01509,2025-09-30,17,97,8,4,1,0,0,0
CUST01510,2025-09-30,7,38,1,1,1,5,2,32
CUST01511,2025-09-30,11,44,4,3,2,6,1,28
CUST01512,2025-09-30,3,16,1,1,0,3,0,11
CUST01513,2025-09-30,0,0,0,0,0,0,0,35
CUST01514,2025-09-30,5,29,1,0,1,6,3,23
CUST01515,2025-09-30,4,23,0,0,0,0,0,20
CUST01516,2025-09-30,15,55,1,2,0,5,2,34
CUST01517,2025-09-30,4,10,1,1,1,4,0,23
CUST01518,2025-09-30,1,5,0,0,0,0,0,60
CUST01519,2025-09-30,0,0,0,0,0,0,0,20
CUST01520,2025-09-30,10,49,1,2,0,0,0,12
CUST01521,2025-09-30,2,10,0,0,0,0,0,0
CUST01522,2025-09-30,2,7,0,0,0,5,1,16
CUST01523,2025-09-30,1,3,0,0,0,4,1,0
CUST01524,2025-09-30,5,25,3,1,1,2,1,0
CUST01525,2025-09-30,1,4,0,0,0,0,0,19
CUST01526,2025-09-30,7,40,1,2,0,5,2,2
CUST01527,2025-09-30,1,6,0,0,0,3,1,60
CUST01528,2025-09-30,13,36,5,2,2,0,0,10
CUST01529,2025-09-30,0,0,0,0,0,0,0,39
CUST01530,2025-09-30,7,23,3,1,0,6,2,35
CUST01531,2025-09-30,3,13,1,0,1,4,1,48
CUST01532,2025-09-30,6,26,0,2,0,3,1,29
CUST01533,2025-09-30,6,34,2,1,0,3,0,22
CUST01534,2025-09-30,7,25,3,2,2,1,0,15
CUST01535,2025-09-30,9,41,2,1,1,8,4,6
CUST01536,2025-09-30,2,7,0,0,0,0,0,0
CUST01537,2025-09-30,3,17,1,1,1,0,0,34
CUST01538,2025-09-30,8,41,2,2,1,3,1,17
CUST01539,2025-09-30,0,0,0,0,0,3,0,29
CUST01540,2025-09-30,4,15,1,0,0,4,1,29
CUST01541,2025-09-30,5,21,1,1,1,1,0,26
CUST01542,2025-09-30,15,54,3,3,2,1,0,0
CUST01543,2025-09-30,8,25,3,1,1,7,2,31
CUST01544,2025-09-30,11,65,2,2,1,4,2,29
CUST01545,2025-09-30,4,14,2,1,1,2,0,28
CUST01546,2025-09-30,4,21,1,0,1,6,1,0
CUST01547,2025-09-30,4,23,0,1,0,3,1,16
CUST01548,2025-09-30,2,5,1,0,0,0,0,18
CUST01549,2025-09-30,15,65,5,3,1,0,0,45
CUST01550,2025-09-30,5,28,3,1,1,4,0,37
CUST01551,2025-09-30,11,62,3,1,1,0,0,18
CUST01552,2025-09-30,3,11,1,0,0,0,0,19
CUST01553,2025-09-30,4,17,2,0,1,3,1,27
CUST01554,2025-09-30,8,29,0,1,0,3,1,4
CUST01555,2025-09-30,5,25,1,1,1,5,2,9
CUST01556,2025-09-30,1,4,0,0,0,5,2,0
CUST01557,2025-09-30,9,33,4,1,2,2,0,22
CUST01558,2025-09-30,1,6,0,0,0,0,0,38
CUST01559,2025-09-30,5,20,3,1,2,5,2,8
CUST01560,2025-09-30,14,50,6,3,2,5,2,6
CUST01561,2025-09-30,5,17,1,1,0,6,3,16
CUST01562,2025-09-30,17,52,7,3,5,0,0,4
CUST01563,2025-09-30,0,0,0,0,0,0,0,0
CUST01564,2025-09-30,1,4,0,0,0,4,0,45
CUST01565,2025-09-30,4,15,1,1,1,2,1,8
CUST01566,2025-09-30,0,0,0,0,0,0,0,6
CUST01567,2025-09-30,3,17,1,0,1,4,1,60
CUST01568,2025-09-30,2,9,1,0,0,2,0,31
CUST01569,2025-09-30,20,98,11,4,7,0,0,22
CUST01570,2025-09-30,2,5,1,0,1,3,0,34
CUST01571,2025-09-30,1,3,0,0,0,3,1,51
CUST01572,2025-09-30,1,6,0,0,0,4,1,45
CUST01573,2025-09-30,7,35,4,2,2,0,0,13
CUST01574,2025-09-30,2,9,0,0,0,2,1,35
CUST01575,2025-09-30,1,3,0,0,0,1,0,42
CUST01576,2025-09-30,10,50,3,2,1,2,0,23
CUST01577,2025-09-30,3,11,1,0,1,0,0,16
CUST01578,2025-09-30,4,17,1,1,0,7,3,0
CUST01579,2025-09-30,9,34,4,2,1,2,1,16
CUST01580,2025-09-30,14,38,1,2,1,7,1,10
CUST01581,2025-09-30,6,29,3,2,1,0,0,5
CUST01582,2025-09-30,5,28,1,0,0,2,1,14
CUST01583,2025-09-30,2,11,1,0,0,5,2,42
CUST01584,2025-09-30,6,35,0,2,0,1,0,0
CUST01585,2025-09-30,4,14,1,0,1,7,0,9
CUST01586,2025-09-30,7,21,1,1,1,5,1,0
CUST01587,2025-09-30,10,32,4,0,1,0,0,39
CUST01588,2025-09-30,2,6,1,0,0,0,0,38
CUST01589,2025-09-30,1,3,0,0,0,2,0,24
CUST01590,2025-09-30,8,31,3,1,2,4,0,29
CUST01591,2025-09-30,4,15,2,1,1,0,0,23
CUST01592,2025-09-30,8,45,4,0,2,3,0,26
CUST01593,2025-09-30,18,57,10,2,3,7,2,0
CUST01594,2025-09-30,2,8,0,0,0,5,0,0
CUST01595,2025-09-30,8,30,3,0,1,5,1,11
CUST01596,2025-09-30,7,36,3,1,1,2,1,13
CUST01597,2025-09-30,4,19,1,0,0,0,0,17
CUST01598,2025-09-30,4,22,1,0,0,4,2,0
CUST01599,2025-09-30,3,8,1,1,0,4,2,35
CUST01600,2025-09-30,2,11,1,0,0,0,0,9
CUST01601,2025-09-30,6,30,3,2,1,3,0,1
CUST01602,2025-09-30,8,25,4,1,3,3,1,7
CUST01603,2025-09-30,0,0,0,0,0,0,0,27
CUST01604,2025-09-30,17,45,6,2,4,5,1,33
CUST01605,2025-09-30,3,18,2,0,1,0,0,0
CUST01606,2025-09-30,1,6,0,0,0,0,0,36
CUST01607,2025-09-30,7,24,1,1,1,0,0,37
CUST01608,2025-09-30,1,4,0,0,0,4,2,17
CUST01609,2025-09-30,4,20,1,1,0,2,0,4
CUST01610,2025-09-30,4,23,1,1,1,5,2,12
CUST01611,2025-09-30,1,3,0,0,0,8,3,6
CUST01612,2025-09-30,1,5,1,0,0,0,0,60
CUST01613,2025-09-30,0,0,0,0,0,2,1,60
CUST01614,2025-09-30,4,17,2,1,1,0,0,4
CUST01615,2025-09-30,3,14,1,1,0,0,0,3
CUST01616,2025-09-30,4,22,0,1,0,6,2,17
CUST01617,2025-09-30,9,30,4,1,3,0,0,6
CUST01618,2025-09-30,2,7,0,1,0,0,0,30
CUST01619,2025-09-30,8,43,2,2,1,3,1,5
CUST01620,2025-09-30,7,41,2,2,0,7,1,2
CUST01621,2025-09-30,10,57,2,1,0,6,3,3
CUST01622,2025-09-30,6,26,1,0,1,5,2,4
CUST01623,2025-09-30,0,0,0,0,0,6,0,60
CUST01624,2025-09-30,11,46,2,3,1,0,0,11
CUST01625,2025-09-30,7,29,1,2,1,3,1,3
CUST01626,2025-09-30,6,18,1,1,1,0,0,1
CUST01627,2025-09-30,1,5,0,0,0,2,0,53
CUST01628,2025-09-30,4,17,1,1,0,0,0,25
CUST01629,2025-09-30,1,4,0,0,0,0,0,18
CUST01630,2025-09-30,6,22,3,1,2,4,1,10
CUST01631,2025-09-30,14,63,6,3,4,4,1,0
CUST01632,2025-09-30,4,22,2,1,1,0,0,11
CUST01633,2025-09-30,3,16,1,1,0,2,1,19
CUST01634,2025-09-30,6,25,1,1,0,0,0,5
CUST01635,2025-09-30,10,40,1,2,1,6,2,5
CUST01636,2025-09-30,10,33,4,0,2,7,2,9
CUST01637,2025-09-30,8,21,4,1,1,6,2,19
CUST01638,2025-09-30,9,26,0,1,0,4,1,22
CUST01639,2025-09-30,3,10,1,1,0,0,0,29
CUST01640,2025-09-30,6,35,3,0,2,0,0,12
CUST01641,2025-09-30,13,60,2,1,1,0,0,22
CUST01642,2025-09-30,5,15,2,1,0,5,0,0
CUST01643,2025-09-30,5,28,0,1,0,6,2,30
CUST01644,2025-09-30,5,18,1,1,1,6,3,8
CUST01645,2025-09-30,9,37,5,2,4,5,1,14
CUST01646,2025-09-30,10,32,3,2,1,0,0,5
CUST01647,2025-09-30,8,31,4,2,1,0,0,0
CUST01648,2025-09-30,2,10,1,1,0,7,3,23
CUST01649,2025-09-30,1,4,0,0,0,0,0,56
CUST01650,2025-09-30,9,38,2,1,1,8,3,21
CUST01651,2025-09-30,0,0,0,0,0,4,1,0
CUST01652,2025-09-30,2,8,0,0,0,0,0,13
CUST01653,2025-09-30,0,0,0,0,0,0,0,5
CUST01654,2025-09-30,2,6,0,0,0,6,2,26
CUST01655,2025-09-30,2,8,1,0,1,0,0,7
CUST01656,2025-09-30,16,79,6,1,3,11,4,2
CUST01657,2025-09-30,2,10,1,0,0,1,0,60
CUST01658,2025-09-30,3,11,2,1,1,4,0,13
CUST01659,2025-09-30,8,23,4,1,1,1,0,13
CUST01660,2025-09-30,10,25,4,1,2,6,3,0
CUST01661,2025-09-30,0,0,0,0,0,0,0,18
CUST01662,2025-09-30,3,8,2,1,1,0,0,6
CUST01663,2025-09-30,4,17,0,1,0,0,0,14
CUST01664,2025-09-30,20,103,4,5,3,5,1,4
CUST01665,2025-09-30,6,24,1,1,1,7,1,6
CUST01666,2025-09-30,5,21,0,0,0,8,4,57
CUST01667,2025-09-30,12,41,6,3,1,8,2,27
CUST01668,2025-09-30,7,36,4,1,1,5,0,14
CUST01669,2025-09-30,0,0,0,0,0,0,0,26
CUST01670,2025-09-30,15,60,4,2,1,0,0,5
CUST01671,2025-09-30,1,3,0,0,0,0,0,22
CUST01672,2025-09-30,7,39,2,0,1,0,0,0
CUST01673,2025-09-30,3,16,1,1,0,2,1,31
CUST01674,2025-09-30,5,29,1,0,0,5,0,29
CUST01675,2025-09-30,3,12,1,0,1,0,0,35
CUST01676,2025-09-30,5,24,1,1,1,3,1,40
CUST01677,2025-09-30,3,10,1,0,0,0,0,6
CUST01678,2025-09-30,1,5,0,0,0,0,0,11
CUST01679,2025-09-30,7,32,2,1,0,5,2,16
CUST01680,2025-09-30,12,34,1,3,0,0,0,0
CUST01681,2025-09-30,6,29,3,0,1,0,0,10
CUST01682,2025-09-30,0,0,0,0,0,0,0,49
CUST01683,2025-09-30,7,29,3,1,1,0,0,7
CUST01684,2025-09-30,4,12,2,1,1,0,0,8
CUST01685,2025-09-30,2,6,1,0,0,0,0,49
CUST01686,2025-09-30,0,0,0,0,0,0,0,38
CUST01687,2025-09-30,3,13,1,0,0,1,0,24
CUST01688,2025-09-30,9,26,1,2,1,2,0,26
CUST01689,2025-09-30,6,33,3,1,2,2,1,7
CUST01690,2025-09-30,2,12,1,0,0,2,0,10
CUST01691,2025-09-30,8,23,1,2,0,0,0,17
CUST01692,2025-09-30,6,26,2,1,1,4,1,27
CUST01693,2025-09-30,11,33,1,2,1,6,3,5
CUST01694,2025-09-30,10,55,2,0,1,5,2,2
CUST01695,2025-09-30,22,93,12,6,3,8,4,2
CUST01696,2025-09-30,1,4,0,0,0,3,1,16
CUST01697,2025-09-30,5,15,1,1,0,4,1,14
CUST01698,2025-09-30,5,23,1,0,1,7,1,0
CUST01699,2025-09-30,2,7,0,0,0,3,0,60
CUST01700,2025-09-30,14,39,6,2,4,6,2,22
CUST01701,2025-09-30,3,15,2,0,1,3,1,16
CUST01702,2025-09-30,3,14,0,1,0,0,0,31
CUST01703,2025-09-30,6,23,0,1,0,0,0,4
CUST01704,2025-09-30,13,50,2,3,0,7,2,24
CUST01705,2025-09-30,21,74,2,4,1,13,2,0
CUST01706,2025-09-30,6,19,1,1,1,0,0,0
CUST01707,2025-09-30,5,26,0,1,0,0,0,0
CUST01708,2025-09-30,7,41,1,1,1,0,0,0
CUST01709,2025-09-30,1,3,0,0,0,7,3,26
CUST01710,2025-09-30,10,44,2,2,1,6,1,0
CUST01711,2025-09-30,2,11,0,0,0,6,2,27
CUST01712,2025-09-30,9,44,1,2,0,2,0,23
CUST01713,2025-09-30,1,3,0,0,0,0,0,10
CUST01714,2025-09-30,0,0,0,0,0,2,0,36
CUST01715,2025-09-30,4,14,1,1,0,3,1,35
CUST01716,2025-09-30,1,4,0,0,0,0,0,6
CUST01717,2025-09-30,6,22,2,1,1,1,0,12
CUST01718,2025-09-30,4,11,1,1,0,5,2,19
CUST01719,2025-09-30,4,21,0,1,0,0,0,20
CUST01720,2025-09-30,9,29,3,1,1,9,4,3
CUST01721,2025-09-30,5,20,2,1,1,0,0,19
CUST01722,2025-09-30,1,6,0,0,0,1,0,9
CUST01723,2025-09-30,4,17,1,1,0,0,0,7
CUST01724,2025-09-30,12,57,5,3,1,0,0,14
CUST01725,2025-09-30,8,33,4,1,2,4,0,20
CUST01726,2025-09-30,17,99,8,2,3,8,2,4
CUST01727,2025-09-30,13,43,5,1,3,9,0,1
CUST01728,2025-09-30,5,29,1,1,0,2,1,0
CUST01729,2025-09-30,11,64,5,3,2,3,1,0
CUST01730,2025-09-30,7,28,2,1,1,6,3,15
CUST01731,2025-09-30,1,3,0,0,0,4,2,15
CUST01732,2025-09-30,4,17,1,1,0,1,0,4
CUST01733,2025-09-30,2,10,0,0,0,4,0,18
CUST01734,2025-09-30,2,12,0,1,0,1,0,39
CUST01735,2025-09-30,6,27,3,1,1,3,1,4
CUST01736,2025-09-30,8,29,2,2,1,5,1,13
CUST01737,2025-09-30,9,52,4,2,2,4,0,7
CUST01738,2025-09-30,7,32,3,1,1,6,3,6
CUST01739,2025-09-30,5,15,2,1,0,0,0,7
CUST01740,2025-09-30,1,3,0,0,0,0,0,5
CUST01741,2025-09-30,2,9,0,1,0,0,0,0
CUST01742,2025-09-30,13,61,5,2,3,8,3,34
CUST01743,2025-09-30,6,28,1,1,0,3,0,14
CUST01744,2025-09-30,3,17,1,0,1,0,0,19
CUST01745,2025-09-30,6,26,2,0,1,7,2,45
CUST01746,2025-09-30,1,6,0,0,0,4,2,48
CUST01747,2025-09-30,7,32,4,1,1,3,1,5
CUST01748,2025-09-30,4,22,2,1,0,6,3,10
CUST01749,2025-09-30,0,0,0,0,0,4,0,36
CUST01750,2025-09-30,4,13,2,0,1,0,0,39
CUST01751,2025-09-30,3,8,0,0,0,3,0,7
CUST01752,2025-09-30,2,7,1,0,0,0,0,26
CUST01753,2025-09-30,4,13,1,1,1,3,0,6
CUST01754,2025-09-30,4,20,1,0,1,2,1,0
CUST01755,2025-09-30,3,15,1,0,1,0,0,29
CUST01756,2025-09-30,12,52,4,3,3,5,2,8
CUST01757,2025-09-30,1,5,0,0,0,0,0,40
CUST01758,2025-09-30,2,11,1,0,1,2,1,10
CUST01759,2025-09-30,3,17,1,1,1,1,0,21
CUST01760,2025-09-30,2,5,1,0,1,1,0,5
CUST01761,2025-09-30,2,9,1,0,0,4,1,21
CUST01762,2025-09-30,1,5,0,0,0,0,0,16
CUST01763,2025-09-30,3,15,2,1,1,0,0,0
CUST01764,2025-09-30,5,24,1,1,0,0,0,3
CUST01765,2025-09-30,0,0,0,0,0,5,1,51
CUST01766,2025-09-30,4,20,1,0,1,2,0,36
CUST01767,2025-09-30,5,24,1,1,0,1,0,33
CUST01768,2025-09-30,10,52,2,2,0,8,3,28
CUST01769,2025-09-30,10,39,5,2,1,7,3,11
CUST01770,2025-09-30,2,12,0,1,0,0,0,4
CUST01771,2025-09-30,14,49,1,1,1,10,1,0
CUST01772,2025-09-30,0,0,0,0,0,3,0,53
CUST01773,2025-09-30,5,28,2,1,1,6,2,41
CUST01774,2025-09-30,0,0,0,0,0,5,2,22
CUST01775,2025-09-30,6,16,1,2,1,2,0,14
CUST01776,2025-09-30,4,16,1,0,0,4,2,12
CUST01777,2025-09-30,6,31,0,1,0,3,1,44
CUST01778,2025-09-30,6,21,2,2,1,5,0,17
CUST01779,2025-09-30,3,14,0,1,0,4,2,37
CUST01780,2025-09-30,8,30,4,2,2,6,0,0
CUST01781,2025-09-30,3,9,2,0,1,4,2,53
CUST01782,2025-09-30,1,6,0,0,0,4,0,31
CUST01783,2025-09-30,1,4,0,0,0,2,0,0
CUST01784,2025-09-30,12,54,6,3,3,4,0,20
CUST01785,2025-09-30,1,6,0,0,0,0,0,6
CUST01786,2025-09-30,2,9,0,0,0,1,0,9
CUST01787,2025-09-30,6,18,2,1,1,2,1,16
CUST01788,2025-09-30,4,12,1,1,1,2,0,0
CUST01789,2025-09-30,6,26,1,0,1,0,0,0
CUST01790,2025-09-30,1,4,0,0,0,0,0,12
CUST01791,2025-09-30,5,17,0,1,0,0,0,12
CUST01792,2025-09-30,12,36,5,3,2,3,1,0
CUST01793,2025-09-30,3,12,0,1,0,4,1,15
CUST01794,2025-09-30,8,47,1,2,1,3,1,0
CUST01795,2025-09-30,7,23,1,2,0,3,1,12
CUST01796,2025-09-30,4,24,1,1,1,0,0,8
CUST01797,2025-09-30,6,35,3,0,1,0,0,31
CUST01798,2025-09-30,5,29,2,1,1,2,0,2
CUST01799,2025-09-30,0,0,0,0,0,0,0,12
CUST01800,2025-09-30,5,17,2,0,1,3,1,25
CUST01801,2025-09-30,10,56,3,1,2,3,1,15
CUST01802,2025-09-30,3,11,0,0,0,0,0,14
CUST01803,2025-09-30,1,5,0,0,0,0,0,15
CUST01804,2025-09-30,4,23,0,0,0,3,0,42
CUST01805,2025-09-30,0,0,0,0,0,3,1,23
CUST01806,2025-09-30,8,22,3,2,2,6,2,1
CUST01807,2025-09-30,3,13,1,0,1,4,1,18
CUST01808,2025-09-30,5,20,2,1,0,3,0,2
CUST01809,2025-09-30,2,5,0,0,0,3,1,8
CUST01810,2025-09-30,8,20,4,2,1,6,2,25
CUST01811,2025-09-30,7,27,2,1,1,6,2,22
CUST01812,2025-09-30,16,80,4,1,2,6,0,0
CUST01813,2025-09-30,5,29,1,1,0,6,3,0
CUST01814,2025-09-30,6,24,0,1,0,1,0,6
CUST01815,2025-09-30,4,19,1,1,1,0,0,8
CUST01816,2025-09-30,2,6,0,0,0,0,0,45
CUST01817,2025-09-30,6,26,2,0,1,0,0,30
CUST01818,2025-09-30,1,5,0,0,0,3,0,38
CUST01819,2025-09-30,2,11,1,0,0,0,0,19
CUST01820,2025-09-30,7,35,1,1,1,1,0,16
CUST01821,2025-09-30,2,10,0,1,0,0,0,25
CUST01822,2025-09-30,1,3,1,0,1,6,0,11
CUST01823,2025-09-30,6,19,3,1,2,3,0,0
CUST01824,2025-09-30,4,13,2,1,1,4,1,37
CUST01825,2025-09-30,14,39,4,4,2,7,1,0
CUST01826,2025-09-30,0,0,0,0,0,0,0,15
CUST01827,2025-09-30,8,22,3,1,0,0,0,0
CUST01828,2025-09-30,5,18,2,1,0,6,3,16
CUST01829,2025-09-30,4,14,1,0,0,2,0,17
CUST01830,2025-09-30,2,8,0,0,0,0,0,4
CUST01831,2025-09-30,13,44,6,1,3,0,0,3
CUST01832,2025-09-30,3,14,1,1,1,6,0,30
CUST01833,2025-09-30,1,4,0,0,0,7,3,7
CUST01834,2025-09-30,5,28,1,0,1,4,2,0
CUST01835,2025-09-30,15,84,5,3,1,8,2,20
CUST01836,2025-09-30,12,67,3,1,1,7,1,19
CUST01837,2025-09-30,5,19,2,1,1,0,0,9
CUST01838,2025-09-30,7,21,3,1,1,0,0,16
CUST01839,2025-09-30,15,75,5,4,3,6,3,0
CUST01840,2025-09-30,5,16,2,1,1,2,0,9
CUST01841,2025-09-30,17,87,3,3,0,7,0,14
CUST01842,2025-09-30,0,0,0,0,0,5,1,31
CUST01843,2025-09-30,8,37,2,2,1,0,0,3
CUST01844,2025-09-30,8,47,3,0,2,1,0,18
CUST01845,2025-09-30,3,16,1,1,0,0,0,53
CUST01846,2025-09-30,5,18,2,1,1,0,0,10
CUST01847,2025-09-30,2,9,1,0,0,4,0,1
CUST01848,2025-09-30,10,32,5,1,2,2,0,1
CUST01849,2025-09-30,3,11,1,0,1,0,0,12
CUST01850,2025-09-30,5,13,0,1,0,0,0,7
CUST01851,2025-09-30,2,7,1,1,0,2,1,60
CUST01852,2025-09-30,2,9,0,0,0,6,3,0
CUST01853,2025-09-30,0,0,0,0,0,0,0,27
CUST01854,2025-09-30,5,26,0,1,0,0,0,19
CUST01855,2025-09-30,11,33,4,1,2,7,2,5
CUST01856,2025-09-30,0,0,0,0,0,4,0,44
CUST01857,2025-09-30,1,4,0,0,0,0,0,7
CUST01858,2025-09-30,9,42,3,1,1,6,1,4
CUST01859,2025-09-30,12,69,2,1,1,10,5,0
CUST01860,2025-09-30,9,40,3,1,1,0,0,19
CUST01861,2025-09-30,4,10,1,1,0,5,2,20
CUST01862,2025-09-30,4,24,1,0,1,7,1,17
CUST01863,2025-09-30,4,23,1,1,1,0,0,47
CUST01864,2025-09-30,3,12,2,1,0,0,0,44
CUST01865,2025-09-30,4,21,2,1,1,6,1,13
CUST01866,2025-09-30,16,93,2,3,1,5,0,0
CUST01867,2025-09-30,2,12,1,1,1,0,0,0
CUST01868,2025-09-30,4,18,1,1,1,4,1,15
CUST01869,2025-09-30,13,43,1,2,0,0,0,17
CUST01870,2025-09-30,9,39,4,1,1,4,1,7
CUST01871,2025-09-30,1,5,0,0,0,0,0,30
CUST01872,2025-09-30,4,16,1,1,1,1,0,4
CUST01873,2025-09-30,5,13,2,1,0,3,1,0
CUST01874,2025-09-30,1,5,0,0,0,3,0,16
CUST01875,2025-09-30,0,0,0,0,0,0,0,13
CUST01876,2025-09-30,1,4,0,0,0,0,0,27
CUST01877,2025-09-30,1,4,0,0,0,0,0,0
CUST01878,2025-09-30,4,13,1,0,0,2,0,6
CUST01879,2025-09-30,5,16,1,1,0,6,2,4
CUST01880,2025-09-30,3,8,0,1,0,0,0,50
CUST01881,2025-09-30,0,0,0,0,0,0,0,6
CUST01882,2025-09-30,0,0,0,0,0,0,0,41
CUST01883,2025-09-30,2,11,1,0,0,3,0,0
CUST01884,2025-09-30,2,7,1,0,0,2,0,51
CUST01885,2025-09-30,9,39,3,0,2,7,2,3
CUST01886,2025-09-30,6,22,2,0,0,0,0,23
CUST01887,2025-09-30,1,3,0,0,0,4,1,30
CUST01888,2025-09-30,3,13,1,0,0,3,1,3
CUST01889,2025-09-30,5,19,2,0,1,0,0,20
CUST01890,2025-09-30,1,4,0,0,0,7,3,40
CUST01891,2025-09-30,0,0,0,0,0,0,0,30
CUST01892,2025-09-30,5,13,1,1,1,3,1,7
CUST01893,2025-09-30,2,10,1,0,0,3,1,4
CUST01894,2025-09-30,2,5,1,0,1,5,2,23
CUST01895,2025-09-30,7,31,2,1,1,7,3,60
CUST01896,2025-09-30,10,57,2,3,1,8,2,23
CUST01897,2025-09-30,7,33,3,1,1,0,0,0
CUST01898,2025-09-30,1,3,0,0,0,0,0,50
CUST01899,2025-09-30,2,5,1,0,1,2,0,7
CUST01900,2025-09-30,9,35,1,1,0,6,2,0
CUST01901,2025-09-30,6,35,2,0,1,4,2,32
CUST01902,2025-09-30,1,4,0,0,0,1,0,19
CUST01903,2025-09-30,8,29,2,1,1,0,0,0
CUST01904,2025-09-30,4,23,2,1,1,0,0,3
CUST01905,2025-09-30,6,33,1,1,0,8,3,1
CUST01906,2025-09-30,3,17,0,1,0,2,0,28
CUST01907,2025-09-30,3,8,1,0,1,2,1,24
CUST01908,2025-09-30,1,4,0,0,0,0,0,49
CUST01909,2025-09-30,13,56,2,3,1,0,0,5
CUST01910,2025-09-30,1,6,1,0,0,0,0,40
CUST01911,2025-09-30,4,12,0,1,0,0,0,9
CUST01912,2025-09-30,13,70,2,3,1,2,0,10
CUST01913,2025-09-30,2,11,1,0,0,0,0,6
